time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
7.319999999999932,-23.6125789683,27.8443905624,37.8026691284,0.367736146018,6.1910671802,0.0,-6.63209118882,10.0427218697,4.11383064086,0.0319026570241,-0.0865574479344,0.0,447.51676314668686,449.59455473771396,448.0731115307164,447.11362382986385
7.379999999999931,-24.0110680524,28.4507757741,38.0488034285,0.370043480389,6.18569350676,0.0,-6.65060096891,10.1699774442,4.09075771918,0.0490953938429,-0.0963658663673,0.0,442.59508164917577,441.78007350241563,441.6663211926259,443.08310585598406
7.439999999999929,-24.4103487609,29.0657276328,38.2960254577,0.373115827455,6.17969107711,0.0,-6.65841683719,10.328207568,4.14954124855,0.0551224223394,-0.108638341943,0.0,469.92216623411275,468.9615142829094,468.9164593189102,469.38605030170567
7.499999999999928,-24.8101016796,29.6898712892,38.5460176377,0.376166246695,6.17338586675,0.0,-6.6663099448,10.4764412877,4.18325694698,0.0404970103044,-0.0987965347501,0.0,461.6904600080185,462.4572711030052,462.6257247931248,461.4739109293866
7.559999999999927,-25.210490862,30.3220994706,38.7960222806,0.378673894604,6.16815603615,0.0,-6.67969822841,10.5977400976,4.1503917105,0.0442691039809,-0.0705571918738,0.0,439.2402964225591,441.5698564874114,439.8204815097288,440.13382061357163
7.6199999999999255,-25.6117462106,30.9612188149,39.0431590127,0.381158721104,6.16443504211,0.0,-6.69528199616,10.7061878858,4.08776721501,0.0349868062271,-0.0488638275105,0.0,428.7533680803754,430.5899107042298,429.7105954574245,428.92375196689846
7.679999999999924,-26.0138841844,31.6068848414,39.2867269411,0.383593127251,6.16206361514,0.0,-6.70919994999,10.8158998798,4.03135185918,0.0498925627975,-0.0254258036076,0.0,430.38328052788586,432.3620451466122,430.2035682720406,431.46508171102937
7.739999999999923,-26.4164430858,32.2603342858,39.5299548806,0.387325110069,6.16052176186,0.0,-6.70944801638,10.9655133272,4.07566200735,0.0795002768773,-0.0262465986202,0.0,465.3200965828864,465.2557324320282,463.89083385841735,466.2129440188492
7.799999999999922,-26.8190467663,32.9226478244,39.7755260449,0.392481825139,6.15910987699,0.0,-6.71070893265,11.1115313148,4.10938663124,0.0964372184161,-0.0185901414709,0.0,462.85470191386435,463.4569903448083,462.39881598438996,463.73714191262974
7.85999999999992,-27.2214235666,33.594673831,40.0252935242,0.398690772794,6.15759087359,0.0,-6.70196605102,11.289217456,4.21493833669,0.11476405505,-0.0442576341154,0.0,489.2001443889095,487.2845306719476,486.73520539463,488.11329727615197
7.919999999999919,-27.6237984234,34.2757863644,40.2774494826,0.405585640996,6.15526721519,0.0,-6.7104900079,11.4147318159,4.18985403487,0.115213339393,-0.0294880204909,0.0,446.54447870924946,447.7472584791541,448.04953243033765,448.09773469307623
7.979999999999918,-28.0265184594,34.9649668605,40.5291726434,0.412656801404,6.15327179606,0.0,-6.71354030703,11.5580661982,4.20020886571,0.122664002992,-0.0421236995451,0.0,460.91026740791256,459.9098472981101,460.58532308069596,461.18625567247483
8.039999999999917,-28.4295468092,35.6623972778,40.7805177022,0.41988866422,6.15034899409,0.0,-6.72070042583,11.6898160483,4.17748121556,0.11588680429,-0.067074767403,0.0,452.4888846989364,450.47354397068125,450.7804989199996,450.24521547326674
8.099999999999916,-28.8330074225,36.3677191337,41.0302913092,0.426661752127,6.14641002108,0.0,-6.72785757582,11.8211028694,4.14796475223,0.106086313912,-0.0629427469982,0.0,449.6428405595218,449.9744296495358,449.85024581719057,449.0668292628135
8.159999999999915,-29.2365175971,37.0820180299,41.2805635119,0.433534402064,6.1432519754,0.0,-6.72242793232,11.9888439333,4.19352849022,0.127592502458,-0.0374422990499,0.0,474.9479920155882,476.89852399382164,474.7493825451612,476.4076344909679
8.219999999999914,-29.6405021024,37.8039934308,41.5282281652,0.441537355496,6.14140097792,0.0,-6.74366999818,12.0774075639,4.06215709856,0.142978659897,-0.0201572628721,0.0,415.78516869720755,417.2968415820073,414.4629482247208,415.8310669707662
8.279999999999912,-30.0447412294,38.5344064649,41.7744466329,0.450079849506,6.13992219599,0.0,-6.73115017071,12.2696863612,4.14360903613,0.141140662392,-0.0356142769844,0.0,490.5386251386644,489.3890772839057,489.3165188581341,489.1964841109851
8.339999999999911,-30.4489400645,39.27430552,42.0210280232,0.458469454419,6.13814433666,0.0,-6.74216405615,12.3938968545,4.07540426535,0.137063530039,-0.0197607370728,0.0,440.92727550791733,442.2351844083378,442.8695208311205,442.5521643593765
